dt,DK_USD_A_YTL,DK_USD_S_YTL,UNIXTIME
1994-08-06,,,"{""numberLong"":""776124000""}"
1994-08-07,,,"{""numberLong"":""776210400""}"
1994-08-08,0.03122043,0.031283,"{""numberLong"":""776296800""}"
1994-08-09,0.03127732,0.03134,"{""numberLong"":""776383200""}"
1994-08-10,0.03132622,0.031389,"{""numberLong"":""776469600""}"
1994-08-11,0.03126634,0.031329,"{""numberLong"":""776556000""}"
1994-08-12,0.03130926,0.031372,"{""numberLong"":""776642400""}"
1994-08-13,,,"{""numberLong"":""776728800""}"
1994-08-14,,,"{""numberLong"":""776815200""}"
1994-08-15,0.03109768,0.03116,"{""numberLong"":""776901600""}"
1994-08-16,0.03114958,0.031212,"{""numberLong"":""776988000""}"
1994-08-17,0.03116155,0.031224,"{""numberLong"":""777074400""}"
1994-08-18,0.03119948,0.031262,"{""numberLong"":""777160800""}"
1994-08-19,0.0311855,0.031248,"{""numberLong"":""777247200""}"
1994-08-20,,,"{""numberLong"":""777333600""}"
1994-08-21,,,"{""numberLong"":""777420000""}"
1994-08-22,0.03124538,0.031308,"{""numberLong"":""777506400""}"
1994-08-23,0.03136614,0.031429,"{""numberLong"":""777592800""}"
1994-08-24,0.0325837,0.032649,"{""numberLong"":""777679200""}"
1994-08-25,0.03529128,0.035362,"{""numberLong"":""777765600""}"
1994-08-26,0.03252382,0.032589,"{""numberLong"":""777852000""}"
1994-08-27,,,"{""numberLong"":""777938400""}"
1994-08-28,,,"{""numberLong"":""778024800""}"
1994-08-29,0.03271244,0.032778,"{""numberLong"":""778111200""}"
1994-08-30,,,"{""numberLong"":""778197600""}"
1994-08-31,0.03295097,0.033017,"{""numberLong"":""778284000""}"
1994-09-01,0.03392601,0.033994,"{""numberLong"":""778370400""}"
1994-09-02,0.03420445,0.034273,"{""numberLong"":""778456800""}"
1994-09-03,,,"{""numberLong"":""778543200""}"
1994-09-04,,,"{""numberLong"":""778629600""}"
1994-09-05,0.03375436,0.033822,"{""numberLong"":""778716000""}"
1994-09-06,0.03366254,0.03373,"{""numberLong"":""778802400""}"
1994-09-07,0.03382122,0.033889,"{""numberLong"":""778888800""}"
1994-09-08,0.03394897,0.034017,"{""numberLong"":""778975200""}"
1994-09-09,0.03390006,0.033968,"{""numberLong"":""779061600""}"
1994-09-10,,,"{""numberLong"":""779148000""}"
1994-09-11,,,"{""numberLong"":""779234400""}"
1994-09-12,0.03375735,0.033825,"{""numberLong"":""779320800""}"
1994-09-13,0.03390206,0.03397,"{""numberLong"":""779407200""}"
1994-09-14,0.03392202,0.03399,"{""numberLong"":""779493600""}"
1994-09-15,0.03385515,0.033923,"{""numberLong"":""779580000""}"
1994-09-16,0.03379228,0.03386,"{""numberLong"":""779666400""}"
1994-09-17,,,"{""numberLong"":""779752800""}"
1994-09-18,,,"{""numberLong"":""779839200""}"
1994-09-19,0.03377032,0.033838,"{""numberLong"":""779925600""}"
1994-09-20,0.03392701,0.033995,"{""numberLong"":""780012000""}"
1994-09-21,0.03387711,0.033945,"{""numberLong"":""780098400""}"
1994-09-22,0.03391204,0.03398,"{""numberLong"":""780184800""}"
1994-09-23,0.03404278,0.034111,"{""numberLong"":""780271200""}"
1994-09-24,,,"{""numberLong"":""780357600""}"
1994-09-25,,,"{""numberLong"":""780444000""}"
1994-09-26,0.03405575,0.034124,"{""numberLong"":""780534000""}"
1994-09-27,0.03408469,0.034153,"{""numberLong"":""780620400""}"
1994-09-28,0.03397591,0.034044,"{""numberLong"":""780706800""}"
1994-09-29,0.0340328,0.034101,"{""numberLong"":""780793200""}"
1994-09-30,0.03403879,0.034107,"{""numberLong"":""780879600""}"
1994-10-01,,,"{""numberLong"":""780966000""}"
1994-10-02,,,"{""numberLong"":""781052400""}"
1994-10-03,0.03401683,0.034085,"{""numberLong"":""781138800""}"
1994-10-04,0.03409368,0.034162,"{""numberLong"":""781225200""}"
1994-10-05,0.03416054,0.034229,"{""numberLong"":""781311600""}"
1994-10-06,0.03419048,0.034259,"{""numberLong"":""781398000""}"
1994-10-07,0.03418649,0.034255,"{""numberLong"":""781484400""}"
1994-10-08,,,"{""numberLong"":""781570800""}"
1994-10-09,,,"{""numberLong"":""781657200""}"
1994-10-10,0.03421443,0.034283,"{""numberLong"":""781743600""}"
1994-10-11,0.03437811,0.034447,"{""numberLong"":""781830000""}"
1994-10-12,0.03444697,0.034516,"{""numberLong"":""781916400""}"
1994-10-13,0.03471543,0.034785,"{""numberLong"":""782002800""}"
1994-10-14,0.03485615,0.034926,"{""numberLong"":""782089200""}"
1994-10-15,,,"{""numberLong"":""782175600""}"
1994-10-16,,,"{""numberLong"":""782262000""}"
1994-10-17,0.03483918,0.034909,"{""numberLong"":""782348400""}"
1994-10-18,0.03494397,0.035014,"{""numberLong"":""782434800""}"
1994-10-19,0.03505375,0.035124,"{""numberLong"":""782521200""}"
1994-10-20,0.035217,0.035288,"{""numberLong"":""782607600""}"
1994-10-21,0.035283,0.035354,"{""numberLong"":""782694000""}"
1994-10-22,,,"{""numberLong"":""782780400""}"
1994-10-23,,,"{""numberLong"":""782866800""}"
1994-10-24,0.035281,0.035352,"{""numberLong"":""782953200""}"
1994-10-25,0.035578,0.035649,"{""numberLong"":""783039600""}"
1994-10-26,0.035668,0.035739,"{""numberLong"":""783126000""}"
1994-10-27,0.035757,0.035829,"{""numberLong"":""783212400""}"
1994-10-28,0.035823,0.035895,"{""numberLong"":""783298800""}"
1994-10-29,,,"{""numberLong"":""783385200""}"
1994-10-30,,,"{""numberLong"":""783471600""}"
1994-10-31,0.035823,0.035895,"{""numberLong"":""783558000""}"
1994-11-01,0.0357,0.035772,"{""numberLong"":""783644400""}"
1994-11-02,0.035781,0.035853,"{""numberLong"":""783730800""}"
1994-11-03,0.035846,0.035918,"{""numberLong"":""783817200""}"
1994-11-04,0.035948,0.03602,"{""numberLong"":""783903600""}"
1994-11-05,,,"{""numberLong"":""783990000""}"
1994-11-06,,,"{""numberLong"":""784076400""}"
1994-11-07,0.036082,0.036154,"{""numberLong"":""784162800""}"
1994-11-08,0.036278,0.036351,"{""numberLong"":""784249200""}"
1994-11-09,0.036351,0.036424,"{""numberLong"":""784335600""}"
1994-11-10,0.036434,0.036507,"{""numberLong"":""784422000""}"
1994-11-11,0.036411,0.036484,"{""numberLong"":""784508400""}"
1994-11-12,,,"{""numberLong"":""784594800""}"
1994-11-13,,,"{""numberLong"":""784681200""}"
1994-11-14,0.036452,0.036525,"{""numberLong"":""784767600""}"
1994-11-15,0.036313,0.036386,"{""numberLong"":""784854000""}"
1994-11-16,0.036296,0.036369,"{""numberLong"":""784940400""}"
1994-11-17,0.036156,0.036228,"{""numberLong"":""785026800""}"
1994-11-18,0.036251,0.036324,"{""numberLong"":""785113200""}"
1994-11-19,,,"{""numberLong"":""785199600""}"
1994-11-20,,,"{""numberLong"":""785286000""}"
1994-11-21,0.036309,0.036382,"{""numberLong"":""785372400""}"
1994-11-22,0.036466,0.036539,"{""numberLong"":""785458800""}"
1994-11-23,0.036353,0.036426,"{""numberLong"":""785545200""}"
1994-11-24,0.036494,0.036567,"{""numberLong"":""785631600""}"
1994-11-25,0.036499,0.036572,"{""numberLong"":""785718000""}"
1994-11-26,,,"{""numberLong"":""785804400""}"
1994-11-27,,,"{""numberLong"":""785890800""}"
1994-11-28,0.036468,0.036541,"{""numberLong"":""785977200""}"
1994-11-29,0.036471,0.036544,"{""numberLong"":""786063600""}"
1994-11-30,0.036323,0.036396,"{""numberLong"":""786150000""}"
1994-12-01,0.036419,0.036492,"{""numberLong"":""786236400""}"
1994-12-02,0.036471,0.036544,"{""numberLong"":""786322800""}"
1994-12-03,,,"{""numberLong"":""786409200""}"
1994-12-04,,,"{""numberLong"":""786495600""}"
1994-12-05,0.036545,0.036618,"{""numberLong"":""786582000""}"
1994-12-06,0.036716,0.03679,"{""numberLong"":""786668400""}"
1994-12-07,0.036577,0.03665,"{""numberLong"":""786754800""}"
1994-12-08,0.036562,0.036635,"{""numberLong"":""786841200""}"
1994-12-09,0.036682,0.036756,"{""numberLong"":""786927600""}"
1994-12-10,,,"{""numberLong"":""787014000""}"
1994-12-11,,,"{""numberLong"":""787100400""}"
1994-12-12,0.036749,0.036823,"{""numberLong"":""787186800""}"
1994-12-13,0.036941,0.037015,"{""numberLong"":""787273200""}"
1994-12-14,0.037274,0.037349,"{""numberLong"":""787359600""}"
1994-12-15,0.037384,0.037459,"{""numberLong"":""787446000""}"
1994-12-16,0.037742,0.037818,"{""numberLong"":""787532400""}"
1994-12-17,,,"{""numberLong"":""787618800""}"
1994-12-18,,,"{""numberLong"":""787705200""}"
1994-12-19,0.037715,0.037791,"{""numberLong"":""787791600""}"
1994-12-20,0.037799,0.037875,"{""numberLong"":""787878000""}"
1994-12-21,0.037895,0.037971,"{""numberLong"":""787964400""}"
1994-12-22,0.037948,0.038024,"{""numberLong"":""788050800""}"
1994-12-23,0.037989,0.038065,"{""numberLong"":""788137200""}"
1994-12-24,,,"{""numberLong"":""788223600""}"
1994-12-25,,,"{""numberLong"":""788310000""}"
1994-12-26,0.038019,0.038095,"{""numberLong"":""788396400""}"
1994-12-27,0.038347,0.038424,"{""numberLong"":""788482800""}"
1994-12-28,0.03833,0.038407,"{""numberLong"":""788569200""}"
1994-12-29,0.038339,0.038416,"{""numberLong"":""788655600""}"
1994-12-30,0.038418,0.038495,"{""numberLong"":""788742000""}"
1994-12-31,,,"{""numberLong"":""788828400""}"
1995-01-01,,,"{""numberLong"":""788914800""}"
1995-01-02,0.038687,0.038765,"{""numberLong"":""789001200""}"
1995-01-03,0.039899,0.039979,"{""numberLong"":""789087600""}"
1995-01-04,0.040464,0.040545,"{""numberLong"":""789174000""}"
1995-01-05,0.040423,0.040504,"{""numberLong"":""789260400""}"
1995-01-06,0.039894,0.039974,"{""numberLong"":""789346800""}"
1995-01-07,,,"{""numberLong"":""789433200""}"
1995-01-08,,,"{""numberLong"":""789519600""}"
1995-01-09,0.039726,0.039806,"{""numberLong"":""789606000""}"
1995-01-10,0.039845,0.039925,"{""numberLong"":""789692400""}"
1995-01-11,0.039807,0.039887,"{""numberLong"":""789778800""}"
1995-01-12,0.039825,0.039905,"{""numberLong"":""789865200""}"
1995-01-13,0.03983,0.03991,"{""numberLong"":""789951600""}"
1995-01-14,,,"{""numberLong"":""790038000""}"
1995-01-15,,,"{""numberLong"":""790124400""}"
1995-01-16,0.039897,0.039977,"{""numberLong"":""790210800""}"
1995-01-17,0.040066,0.040146,"{""numberLong"":""790297200""}"
1995-01-18,0.040047,0.040127,"{""numberLong"":""790383600""}"
1995-01-19,0.040141,0.040221,"{""numberLong"":""790470000""}"
1995-01-20,0.040421,0.040502,"{""numberLong"":""790556400""}"
1995-01-21,,,"{""numberLong"":""790642800""}"
1995-01-22,,,"{""numberLong"":""790729200""}"
1995-01-23,0.040584,0.040665,"{""numberLong"":""790815600""}"
1995-01-24,0.040846,0.040928,"{""numberLong"":""790902000""}"
1995-01-25,0.040898,0.04098,"{""numberLong"":""790988400""}"
1995-01-26,0.04086,0.040942,"{""numberLong"":""791074800""}"
1995-01-27,0.040468,0.040549,"{""numberLong"":""791161200""}"
1995-01-28,,,"{""numberLong"":""791247600""}"
1995-01-29,,,"{""numberLong"":""791334000""}"
1995-01-30,0.040431,0.040512,"{""numberLong"":""791420400""}"
1995-01-31,0.040393,0.040474,"{""numberLong"":""791506800""}"
1995-02-01,0.040449,0.04053,"{""numberLong"":""791593200""}"
1995-02-02,0.040551,0.040632,"{""numberLong"":""791679600""}"
1995-02-03,0.040627,0.040708,"{""numberLong"":""791766000""}"
1995-02-04,,,"{""numberLong"":""791852400""}"
1995-02-05,,,"{""numberLong"":""791938800""}"
1995-02-06,0.040709,0.040791,"{""numberLong"":""792025200""}"
1995-02-07,0.040956,0.041038,"{""numberLong"":""792111600""}"
1995-02-08,0.040876,0.040958,"{""numberLong"":""792198000""}"
1995-02-09,0.040874,0.040956,"{""numberLong"":""792284400""}"
1995-02-10,0.040901,0.040983,"{""numberLong"":""792370800""}"
1995-02-11,,,"{""numberLong"":""792457200""}"
1995-02-12,,,"{""numberLong"":""792543600""}"
1995-02-13,0.040936,0.041018,"{""numberLong"":""792630000""}"
1995-02-14,0.040996,0.041078,"{""numberLong"":""792716400""}"
1995-02-15,0.04104,0.041122,"{""numberLong"":""792802800""}"
1995-02-16,0.041067,0.041149,"{""numberLong"":""792889200""}"
1995-02-17,0.04103,0.041236,"{""numberLong"":""792975600""}"
1995-02-18,,,"{""numberLong"":""793062000""}"
1995-02-19,,,"{""numberLong"":""793148400""}"
1995-02-20,0.041097,0.041304,"{""numberLong"":""793234800""}"
1995-02-21,0.041232,0.041439,"{""numberLong"":""793321200""}"
1995-02-22,0.04124,0.041447,"{""numberLong"":""793407600""}"
1995-02-23,0.041271,0.041478,"{""numberLong"":""793494000""}"
1995-02-24,0.041249,0.041456,"{""numberLong"":""793580400""}"
1995-02-25,,,"{""numberLong"":""793666800""}"
1995-02-26,,,"{""numberLong"":""793753200""}"
1995-02-27,0.041216,0.041423,"{""numberLong"":""793839600""}"
1995-02-28,0.041226,0.041433,"{""numberLong"":""793926000""}"
1995-03-01,0.04127,0.041477,"{""numberLong"":""794012400""}"
1995-03-02,0.041371,0.041579,"{""numberLong"":""794098800""}"
1995-03-03,,,"{""numberLong"":""794185200""}"
1995-03-04,,,"{""numberLong"":""794271600""}"
1995-03-05,,,"{""numberLong"":""794358000""}"
1995-03-06,0.041371,0.041579,"{""numberLong"":""794444400""}"
1995-03-07,0.041386,0.041594,"{""numberLong"":""794530800""}"
1995-03-08,0.041365,0.041573,"{""numberLong"":""794617200""}"
1995-03-09,0.041364,0.041572,"{""numberLong"":""794703600""}"
1995-03-10,0.041595,0.041804,"{""numberLong"":""794790000""}"
1995-03-11,,,"{""numberLong"":""794876400""}"
1995-03-12,,,"{""numberLong"":""794962800""}"
1995-03-13,0.04168,0.041889,"{""numberLong"":""795049200""}"
1995-03-14,0.041607,0.041816,"{""numberLong"":""795135600""}"
1995-03-15,0.041706,0.041916,"{""numberLong"":""795222000""}"
1995-03-16,0.041845,0.042055,"{""numberLong"":""795308400""}"
1995-03-17,0.041586,0.041795,"{""numberLong"":""795394800""}"
1995-03-18,,,"{""numberLong"":""795481200""}"
1995-03-19,,,"{""numberLong"":""795567600""}"
1995-03-20,0.041664,0.041873,"{""numberLong"":""795654000""}"
1995-03-21,0.041774,0.041984,"{""numberLong"":""795740400""}"
1995-03-22,0.041794,0.042004,"{""numberLong"":""795826800""}"
1995-03-23,0.041903,0.042114,"{""numberLong"":""795913200""}"
1995-03-24,0.041882,0.042092,"{""numberLong"":""795999600""}"
1995-03-25,,,"{""numberLong"":""796086000""}"
1995-03-26,,,"{""numberLong"":""796172400""}"
1995-03-27,0.04188,0.04209,"{""numberLong"":""796255200""}"
1995-03-28,0.041949,0.04216,"{""numberLong"":""796341600""}"
1995-03-29,0.041854,0.042064,"{""numberLong"":""796428000""}"
1995-03-30,0.041756,0.041966,"{""numberLong"":""796514400""}"
1995-03-31,0.041864,0.042074,"{""numberLong"":""796600800""}"
1995-04-01,,,"{""numberLong"":""796687200""}"
1995-04-02,,,"{""numberLong"":""796773600""}"
1995-04-03,0.041726,0.041936,"{""numberLong"":""796860000""}"
1995-04-04,0.041733,0.041943,"{""numberLong"":""796946400""}"
1995-04-05,0.041805,0.042015,"{""numberLong"":""797032800""}"
1995-04-06,0.041823,0.042033,"{""numberLong"":""797119200""}"
1995-04-07,0.041801,0.042011,"{""numberLong"":""797205600""}"
1995-04-08,,,"{""numberLong"":""797292000""}"
1995-04-09,,,"{""numberLong"":""797378400""}"
1995-04-10,0.041757,0.041967,"{""numberLong"":""797464800""}"
1995-04-11,0.042164,0.042376,"{""numberLong"":""797551200""}"
1995-04-12,0.042348,0.042561,"{""numberLong"":""797637600""}"
1995-04-13,0.042411,0.042624,"{""numberLong"":""797724000""}"
1995-04-14,0.04249,0.042704,"{""numberLong"":""797810400""}"
1995-04-15,,,"{""numberLong"":""797896800""}"
1995-04-16,,,"{""numberLong"":""797983200""}"
1995-04-17,0.042369,0.042582,"{""numberLong"":""798069600""}"
1995-04-18,0.042302,0.042515,"{""numberLong"":""798156000""}"
1995-04-19,0.04208,0.042291,"{""numberLong"":""798242400""}"
1995-04-20,0.042372,0.042585,"{""numberLong"":""798328800""}"
1995-04-21,0.042582,0.042796,"{""numberLong"":""798415200""}"
1995-04-22,,,"{""numberLong"":""798501600""}"
1995-04-23,,,"{""numberLong"":""798588000""}"
1995-04-24,0.04262,0.042834,"{""numberLong"":""798674400""}"
1995-04-25,0.042355,0.042568,"{""numberLong"":""798760800""}"
1995-04-26,0.04243,0.042643,"{""numberLong"":""798847200""}"
1995-04-27,0.042475,0.042688,"{""numberLong"":""798933600""}"
1995-04-28,0.042346,0.042559,"{""numberLong"":""799020000""}"
1995-04-29,,,"{""numberLong"":""799106400""}"
1995-04-30,,,"{""numberLong"":""799192800""}"
1995-05-01,0.042268,0.04248,"{""numberLong"":""799279200""}"
1995-05-02,0.042454,0.042667,"{""numberLong"":""799365600""}"
1995-05-03,0.042352,0.042565,"{""numberLong"":""799452000""}"
1995-05-04,0.042391,0.042604,"{""numberLong"":""799538400""}"
1995-05-05,0.04229,0.042503,"{""numberLong"":""799624800""}"
1995-05-06,,,"{""numberLong"":""799711200""}"
1995-05-07,,,"{""numberLong"":""799797600""}"
1995-05-08,0.042186,0.042398,"{""numberLong"":""799884000""}"
1995-05-09,0.042086,0.042297,"{""numberLong"":""799970400""}"
1995-05-10,,,"{""numberLong"":""800056800""}"
1995-05-11,,,"{""numberLong"":""800143200""}"
1995-05-12,,,"{""numberLong"":""800229600""}"
1995-05-13,,,"{""numberLong"":""800316000""}"
1995-05-14,,,"{""numberLong"":""800402400""}"
1995-05-15,0.042086,0.042297,"{""numberLong"":""800488800""}"
1995-05-16,0.043774,0.043994,"{""numberLong"":""800575200""}"
1995-05-17,0.043822,0.044042,"{""numberLong"":""800661600""}"
1995-05-18,0.043766,0.043986,"{""numberLong"":""800748000""}"
1995-05-19,,,"{""numberLong"":""800834400""}"
1995-05-20,,,"{""numberLong"":""800920800""}"
1995-05-21,,,"{""numberLong"":""801007200""}"
1995-05-22,0.043895,0.044116,"{""numberLong"":""801093600""}"
1995-05-23,0.044112,0.044334,"{""numberLong"":""801180000""}"
1995-05-24,0.043758,0.043978,"{""numberLong"":""801266400""}"
1995-05-25,0.043744,0.043964,"{""numberLong"":""801352800""}"
1995-05-26,0.043525,0.043744,"{""numberLong"":""801439200""}"
1995-05-27,,,"{""numberLong"":""801525600""}"
1995-05-28,,,"{""numberLong"":""801612000""}"
1995-05-29,0.042609,0.042823,"{""numberLong"":""801698400""}"
1995-05-30,0.042556,0.04277,"{""numberLong"":""801784800""}"
1995-05-31,0.042526,0.04274,"{""numberLong"":""801871200""}"
1995-06-01,0.042588,0.042802,"{""numberLong"":""801957600""}"
1995-06-02,0.043112,0.043329,"{""numberLong"":""802044000""}"
1995-06-03,,,"{""numberLong"":""802130400""}"
1995-06-04,,,"{""numberLong"":""802216800""}"
1995-06-05,0.042715,0.04293,"{""numberLong"":""802303200""}"
1995-06-06,0.042813,0.043028,"{""numberLong"":""802389600""}"
1995-06-07,0.04282,0.043035,"{""numberLong"":""802476000""}"
1995-06-08,0.042856,0.043071,"{""numberLong"":""802562400""}"
1995-06-09,0.042974,0.04319,"{""numberLong"":""802648800""}"
1995-06-10,,,"{""numberLong"":""802735200""}"
1995-06-11,,,"{""numberLong"":""802821600""}"
1995-06-12,0.042861,0.043076,"{""numberLong"":""802908000""}"
1995-06-13,0.042887,0.043103,"{""numberLong"":""802994400""}"
1995-06-14,0.042818,0.043033,"{""numberLong"":""803080800""}"
1995-06-15,0.042996,0.043212,"{""numberLong"":""803167200""}"
1995-06-16,0.043006,0.043222,"{""numberLong"":""803253600""}"
1995-06-17,,,"{""numberLong"":""803340000""}"
1995-06-18,,,"{""numberLong"":""803426400""}"
1995-06-19,0.043002,0.043218,"{""numberLong"":""803512800""}"
1995-06-20,0.043009,0.043225,"{""numberLong"":""803599200""}"
1995-06-21,0.043054,0.04327,"{""numberLong"":""803685600""}"
1995-06-22,0.04317,0.043387,"{""numberLong"":""803772000""}"
1995-06-23,0.043111,0.043328,"{""numberLong"":""803858400""}"
1995-06-24,,,"{""numberLong"":""803944800""}"
1995-06-25,,,"{""numberLong"":""804031200""}"
1995-06-26,0.043405,0.043623,"{""numberLong"":""804117600""}"
1995-06-27,0.043435,0.043653,"{""numberLong"":""804204000""}"
1995-06-28,0.043491,0.04371,"{""numberLong"":""804290400""}"
1995-06-29,0.043682,0.043902,"{""numberLong"":""804376800""}"
1995-06-30,0.043888,0.044109,"{""numberLong"":""804463200""}"
1995-07-01,,,"{""numberLong"":""804549600""}"
1995-07-02,,,"{""numberLong"":""804636000""}"
1995-07-03,0.043803,0.044023,"{""numberLong"":""804722400""}"
1995-07-04,0.043855,0.044075,"{""numberLong"":""804808800""}"
1995-07-05,0.043886,0.044107,"{""numberLong"":""804895200""}"
1995-07-06,0.043975,0.044196,"{""numberLong"":""804981600""}"
1995-07-07,0.044016,0.044237,"{""numberLong"":""805068000""}"
1995-07-08,,,"{""numberLong"":""805154400""}"
1995-07-09,,,"{""numberLong"":""805240800""}"
1995-07-10,0.04405,0.044271,"{""numberLong"":""805327200""}"
1995-07-11,0.04428,0.044503,"{""numberLong"":""805413600""}"
1995-07-12,0.044477,0.044701,"{""numberLong"":""805500000""}"
1995-07-13,0.044574,0.044798,"{""numberLong"":""805586400""}"
1995-07-14,0.044548,0.044772,"{""numberLong"":""805672800""}"
1995-07-15,,,"{""numberLong"":""805759200""}"
1995-07-16,,,"{""numberLong"":""805845600""}"
1995-07-17,0.044273,0.044495,"{""numberLong"":""805932000""}"
1995-07-18,0.044371,0.044594,"{""numberLong"":""806018400""}"
1995-07-19,0.044404,0.044627,"{""numberLong"":""806104800""}"
1995-07-20,0.044346,0.044569,"{""numberLong"":""806191200""}"
1995-07-21,0.04429,0.044513,"{""numberLong"":""806277600""}"
1995-07-22,,,"{""numberLong"":""806364000""}"
1995-07-23,,,"{""numberLong"":""806450400""}"
1995-07-24,0.04444,0.044663,"{""numberLong"":""806536800""}"
1995-07-25,0.044528,0.044752,"{""numberLong"":""806623200""}"
1995-07-26,0.044642,0.044866,"{""numberLong"":""806709600""}"
1995-07-27,0.044856,0.045081,"{""numberLong"":""806796000""}"
1995-07-28,0.044804,0.045029,"{""numberLong"":""806882400""}"
1995-07-29,,,"{""numberLong"":""806968800""}"
1995-07-30,,,"{""numberLong"":""807055200""}"
1995-07-31,0.044889,0.045115,"{""numberLong"":""807141600""}"
1995-08-01,0.04488,0.045106,"{""numberLong"":""807228000""}"
1995-08-02,0.045041,0.045267,"{""numberLong"":""807314400""}"
1995-08-03,0.045176,0.045403,"{""numberLong"":""807400800""}"
1995-08-04,0.045295,0.045523,"{""numberLong"":""807487200""}"
1995-08-05,,,"{""numberLong"":""807573600""}"
1995-08-06,,,"{""numberLong"":""807660000""}"
1995-08-07,0.045354,0.045582,"{""numberLong"":""807746400""}"
1995-08-08,0.045442,0.04567,"{""numberLong"":""807832800""}"
1995-08-09,0.045634,0.045863,"{""numberLong"":""807919200""}"
1995-08-10,0.045746,0.045976,"{""numberLong"":""808005600""}"
1995-08-11,0.045809,0.046039,"{""numberLong"":""808092000""}"
1995-08-12,,,"{""numberLong"":""808178400""}"
1995-08-13,,,"{""numberLong"":""808264800""}"
1995-08-14,0.046218,0.04645,"{""numberLong"":""808351200""}"
1995-08-15,0.046415,0.046648,"{""numberLong"":""808437600""}"
1995-08-16,0.046623,0.046857,"{""numberLong"":""808524000""}"
1995-08-17,0.047112,0.047349,"{""numberLong"":""808610400""}"
1995-08-18,0.047359,0.047597,"{""numberLong"":""808696800""}"
1995-08-19,,,"{""numberLong"":""808783200""}"
1995-08-20,,,"{""numberLong"":""808869600""}"
1995-08-21,0.047318,0.047556,"{""numberLong"":""808956000""}"
1995-08-22,0.04733,0.047568,"{""numberLong"":""809042400""}"
1995-08-23,0.047535,0.047774,"{""numberLong"":""809128800""}"
1995-08-24,0.047657,0.047896,"{""numberLong"":""809215200""}"
1995-08-25,0.047906,0.048147,"{""numberLong"":""809301600""}"
1995-08-26,,,"{""numberLong"":""809388000""}"
1995-08-27,,,"{""numberLong"":""809474400""}"
1995-08-28,0.047764,0.048004,"{""numberLong"":""809560800""}"
1995-08-29,0.047671,0.047911,"{""numberLong"":""809647200""}"
1995-08-30,,,"{""numberLong"":""809733600""}"
1995-08-31,0.047747,0.047987,"{""numberLong"":""809820000""}"
1995-09-01,0.047843,0.048083,"{""numberLong"":""809906400""}"
1995-09-02,,,"{""numberLong"":""809992800""}"
1995-09-03,,,"{""numberLong"":""810079200""}"
1995-09-04,0.047889,0.04813,"{""numberLong"":""810165600""}"
1995-09-05,0.047769,0.048009,"{""numberLong"":""810252000""}"
1995-09-06,0.047774,0.048014,"{""numberLong"":""810338400""}"
1995-09-07,0.047169,0.047406,"{""numberLong"":""810424800""}"
1995-09-08,0.047174,0.047411,"{""numberLong"":""810511200""}"
1995-09-09,,,"{""numberLong"":""810597600""}"
1995-09-10,,,"{""numberLong"":""810684000""}"
1995-09-11,0.047037,0.047273,"{""numberLong"":""810770400""}"
1995-09-12,0.046956,0.047192,"{""numberLong"":""810856800""}"
1995-09-13,0.047023,0.047259,"{""numberLong"":""810943200""}"
1995-09-14,0.047297,0.047535,"{""numberLong"":""811029600""}"
1995-09-15,0.047219,0.047456,"{""numberLong"":""811116000""}"
1995-09-16,,,"{""numberLong"":""811202400""}"
1995-09-17,,,"{""numberLong"":""811288800""}"
1995-09-18,0.047144,0.047381,"{""numberLong"":""811375200""}"
1995-09-19,0.047623,0.047862,"{""numberLong"":""811461600""}"
1995-09-20,0.047678,0.047918,"{""numberLong"":""811548000""}"
1995-09-21,0.047776,0.048016,"{""numberLong"":""811634400""}"
1995-09-22,0.047916,0.048157,"{""numberLong"":""811720800""}"
1995-09-23,,,"{""numberLong"":""811807200""}"
1995-09-24,,,"{""numberLong"":""811893600""}"
1995-09-25,0.047616,0.047855,"{""numberLong"":""811983600""}"
1995-09-26,0.04797,0.048211,"{""numberLong"":""812070000""}"
1995-09-27,0.048559,0.048803,"{""numberLong"":""812156400""}"
1995-09-28,0.048622,0.048866,"{""numberLong"":""812242800""}"
1995-09-29,0.048664,0.048909,"{""numberLong"":""812329200""}"
1995-09-30,,,"{""numberLong"":""812415600""}"
1995-10-01,,,"{""numberLong"":""812502000""}"
1995-10-02,0.048883,0.049129,"{""numberLong"":""812588400""}"
1995-10-03,0.049005,0.049251,"{""numberLong"":""812674800""}"
1995-10-04,0.048997,0.049243,"{""numberLong"":""812761200""}"
1995-10-05,0.049182,0.049429,"{""numberLong"":""812847600""}"
1995-10-06,0.049359,0.049607,"{""numberLong"":""812934000""}"
1995-10-07,,,"{""numberLong"":""813020400""}"
1995-10-08,,,"{""numberLong"":""813106800""}"
1995-10-09,0.049455,0.049704,"{""numberLong"":""813193200""}"
1995-10-10,0.049654,0.049904,"{""numberLong"":""813279600""}"
1995-10-11,0.049742,0.049992,"{""numberLong"":""813366000""}"
1995-10-12,0.04985,0.050101,"{""numberLong"":""813452400""}"
1995-10-13,0.049957,0.050208,"{""numberLong"":""813538800""}"
1995-10-14,,,"{""numberLong"":""813625200""}"
1995-10-15,,,"{""numberLong"":""813711600""}"
1995-10-16,0.050052,0.050304,"{""numberLong"":""813798000""}"
1995-10-17,0.050177,0.050429,"{""numberLong"":""813884400""}"
1995-10-18,0.050224,0.050476,"{""numberLong"":""813970800""}"
1995-10-19,0.050259,0.050512,"{""numberLong"":""814057200""}"
